ano,uf,pagina,url,tabela,linha,candidato_resultado,partido_resultado,votos,percentual_publicado,percentual_original,fonte_primaria,fonte_estruturada,ranking_voto_bruto,eleito_top2_voto_bruto,share_voto_nominal_calculado,diferenca_percentual_publicado_pp
2018,ES,Eleições estaduais no Espírito Santo em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Esp%C3%ADrito_Santo_em_2018,10,4,Ricardo Ferraço (PSDB),,480122,13.39,"13,39%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,4,False,0.13388461186674727,0.0015388133252747238
2018,ES,Eleições estaduais no Espírito Santo em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Esp%C3%ADrito_Santo_em_2018,10,5,Subtenente Assis (PSL),,247165,6.89,"6,89%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,5,False,0.0689232946876931,-0.0023294687693103944
2018,ES,Eleições estaduais no Espírito Santo em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Esp%C3%ADrito_Santo_em_2018,10,6,Célia Tavares (PT),,164845,4.6,"4,60%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,6,False,0.04596791824405871,0.003208175594129198
2018,ES,Eleições estaduais no Espírito Santo em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Esp%C3%ADrito_Santo_em_2018,10,7,Ulisses Pincelli (NOVO),,37119,1.04,"1,04%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,7,False,0.010350833554558616,0.0049166445441383225
2018,ES,Eleições estaduais no Espírito Santo em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Esp%C3%ADrito_Santo_em_2018,10,8,Liu Katrine (PSOL),,24496,0.68,"0,68%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,8,False,0.00683084185329529,-0.0030841853295289663
2018,ES,Eleições estaduais no Espírito Santo em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Esp%C3%ADrito_Santo_em_2018,10,9,Helder Carnielli (PTB),,22844,0.64,"0,64%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,9,False,0.0063701727341883415,0.0029827265811658774
2018,ES,Eleições estaduais no Espírito Santo em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Esp%C3%ADrito_Santo_em_2018,10,10,Rogerio Bernardo (PMB),,9531,0.27,"0,27%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,10,False,0.0026577708076321606,0.00422291923678395
2018,ES,Eleições estaduais no Espírito Santo em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Esp%C3%ADrito_Santo_em_2018,10,11,Mauro Ribeiro (PCB),,8287,0.23,"0,23%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,11,False,0.0023108746913070733,-0.0010874691307073345
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,8,2,Vanderlan Cardoso PP,,1729637,31.35,"31,35%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,1,True,0.3129343553900053,0.05656446099946977
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,8,4,Jorge Kajuru PRP,,1557415,28.23,"28,23%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,2,True,0.2817751118296643,0.05248881703356911
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,8,5,Wilder Morais DEM,,796387,14.43,"14,43%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,3,False,0.1440862172155083,0.021378278449168953
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,8,6,Lúcia Vânia PSB,,519691,9.42,"9,42%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,4,False,0.09402502842329763,0.01749715767023763
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,8,7,Marconi Perillo PSDB,,416613,7.37,"7,37%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,5,False,0.07537565431480493,-0.16756543148049308
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,8,8,Agenor Mariano MDB,,196614,3.56,"3,56%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,6,False,0.0355723630742465,0.0027636925753499186
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,8,9,Professora Geli PT,,132773,2.41,"2,41%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,7,False,0.024021938226458598,0.007806177354140187
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,8,10,Luis Cesar Bueno PT,,101743,1.84,"1,84%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,8,False,0.018407839402397905,-0.0007839402397905731
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,8,11,Fabrício Rosa PSOL,,45833,0.83,"0,83%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,9,False,0.008292329726173822,0.0007670273826178298
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,8,12,Magda Borges PCB,,20623,0.37,"0,37%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,10,False,0.0037312136657622836,-0.0031213665762283398
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,8,13,Santana Pires PATRI,,5958,0.11,"0,11%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,11,False,0.001077950396189288,0.0022049603810712047
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,8,14,Professor Alessandro Aquino PCO,,3869,0.08,"0,08%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,12,False,0.000699998335491164,0.010000166450883604
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,11,1,Weverton Rocha,,1997443,35.02,"35,02%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,2,True,0.17509145776498208,17.51085422350179
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,11,2,Eliziane Gama,,1539916,27.0,27%,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,3,False,0.1349856477885077,13.501435221149233
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,11,3,Sarney Filho,,752893,13.2,"13,2%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,4,False,0.06599694354785125,6.600305645214875
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,11,4,Edison Lobão,,553276,9.7,"9,7%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,5,False,0.048498956609213995,4.8501043390786
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,11,5,Samoel de Itapecuru,,254979,4.47,"4,47%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,6,False,0.022350898027857297,2.23491019721427
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,11,6,Zé Reinaldo,,219225,3.84,"3,84%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,7,False,0.019216781068860635,1.9183218931139363
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,11,7,Alexandre Almeida,,191997,3.37,"3,37%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,8,False,0.016830034507369303,1.6869965492630696
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,11,8,Saulo Pinto,,87100,1.53,"1,53%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,9,False,0.0076349943259106465,0.7665005674089355
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,11,9,Preta Lu,,47407,0.83,"0,83%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,10,False,0.004155593295160115,0.4144406704839885
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,11,10,Saulo Arcangeli,,36436,0.64,"0,64%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,11,False,0.003193899578173138,0.32061004218268624
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,11,11,Iêgo Brunno,,23327,0.41,"0,41%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,12,False,0.002044793486113865,0.20552065138861345
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,11,12,Totais,Totais,5703999,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,1,True,0.5,
2018,MT,Eleições estaduais em Mato Grosso em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_em_2018,5,1,Selma Arruda PSL,,678542,24.65,"24,65%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,1,True,0.2763301715136499,-2.983017151364992
2018,MT,Eleições estaduais em Mato Grosso em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_em_2018,5,2,Jayme Campos DEM,,490699,17.82,"17,82%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,2,True,0.19983278681581465,-2.163278681581465
2018,MT,Eleições estaduais em Mato Grosso em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_em_2018,5,3,Carlos Fávaro PSD,,434972,15.8,"15,80%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,3,False,0.17713846359346264,-1.9138463593462633
2018,MT,Eleições estaduais em Mato Grosso em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_em_2018,5,4,Adilton Sachetti PRB,,333082,12.1,"12,10%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,4,False,0.13564467076188289,-1.464467076188289
2018,MT,Eleições estaduais em Mato Grosso em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_em_2018,5,5,Nilson Leitão PSDB,,33043,12.0,"12,00%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,8,False,0.013456466743879575,10.654353325612043
2018,MT,Eleições estaduais em Mato Grosso em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_em_2018,5,6,Procurador Mauro PSOL,,226053,8.21,"8,21%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,5,False,0.09205806606101774,-0.9958066061017734
2018,MT,Eleições estaduais em Mato Grosso em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_em_2018,5,7,Professora Maria Lúcia PCdoB,,172259,6.26,"6,26%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,6,False,0.07015093983094609,-0.7550939830946082
2018,MT,Eleições estaduais em Mato Grosso em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_em_2018,5,8,Dr. Waldir Caldas NOVO,,71494,2.6,"2,60%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,7,False,0.029115293205427058,-0.31152932054270555
2018,MT,Eleições estaduais em Mato Grosso em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_em_2018,5,9,Aladir Leite PPL,,9325,0.34,"0,34%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,9,False,0.0037975229969033387,-0.03975229969033385
2018,MT,Eleições estaduais em Mato Grosso em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_em_2018,5,10,Gilberto Lopes Filho PSOL,,6079,0.22,"0,22%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,10,False,0.002475618477016128,-0.027561847701612803
2018,MT,Eleições estaduais em Mato Grosso em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_em_2018,5,11,Sebastião Carlos REDE,,0,0.0,"0,00%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,11,False,0.0,0.0
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,20,1,Nelsinho Trad (PTB),,424085,18.37,"18,37%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,2,True,0.1006031420319422,8.30968579680578
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,20,2,Soraya Thronicke (PSL),,373712,16.19,"16,19%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,3,False,0.08865345724333845,7.324654275666156
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,20,3,Waldemir Moka (MDB — Inc.),,357427,15.48,"15,48%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,4,False,0.08479026432684723,7.000973567315276
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,20,4,Marcelo Miglioli (PSDB),,347861,15.07,"15,07%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,5,False,0.0825209794979154,6.817902050208461
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,20,5,Zeca do PT (PT),,294059,12.74,"12,74%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,6,False,0.0697578535972055,5.764214640279451
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,20,6,Sérgio Harfouche (PSC),,292301,12.66,"12,66%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,7,False,0.06934081379694812,5.725918620305187
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,20,7,Gilmar da Cruz (PRB),,35227,1.53,"1,53%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,9,False,0.008356690013462462,0.6943309986537539
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,20,8,Mário Fonseca (PCdoB),,30619,1.33,"1,33%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,10,False,0.007263561799818524,0.6036438200181478
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,20,9,Anísio Guató (PSOL),,28888,1.25,"1,25%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,11,False,0.006852927047687955,0.5647072952312046
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,20,10,Dorival Betini (PMB),,14415,0.62,"0,62%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,13,False,0.003419584027707764,0.2780415972292236
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,20,11,Delcídio Amaral (PTC)[R],,109927,0.0,"0,00%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,8,False,0.026077323164331,-2.6077323164331
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,20,12,Beto Figueiró (PODE)[S],,19402,0.0,"0,00%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,12,False,0.004602620139131879,-0.4602620139131879
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,20,13,Thiago Freitas (PPL)[T],,9520,0.0,"0,00%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,14,False,0.002258372524715776,-0.2258372524715776
2018,MS,Eleições estaduais em Mato Grosso do Sul em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Mato_Grosso_do_Sul_em_2018,20,19,Eleitores aptos a votar,,1877982,100.0,"100,00%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,1,True,0.44550241078894776,55.44975892110522
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,1,Rodrigo Pacheco (DEM),,3616864,20.49,"20,49%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,2,True,0.10830496447062334,9.659503552937663
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,2,Carlos Viana (PHS),,3568658,20.22,"20,22%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,3,False,0.10686146283017713,9.533853716982286
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,3,Dinis Pinheiro (SD),,3251175,18.42,"18,42%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,4,False,0.09735461241085615,8.684538758914389
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,4,Dilma Rousseff (PT),,2709233,15.35,"15,35%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,5,False,0.08112646309278986,7.237353690721014
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,5,Rodrigo Paiva (NOVO),,1342645,7.61,"7,61%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,6,False,0.04020475169142663,3.589524830857337
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,6,Miguel Corrêa (PT),,1282946,7.27,"7,27%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,7,False,0.0384170986102127,3.4282901389787304
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,7,Fábio Cherem (PDT),,899824,5.1,"5,10%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,8,False,0.026944725140291195,2.40552748597088
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,8,Duda Salabert (PSOL),,351874,1.99,"1,99%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,9,False,0.010536669630966528,0.9363330369033473
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,9,Coronel Lacerda (PPL),,307197,1.74,"1,74%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,10,False,0.009198841916777096,0.8201158083222903
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,10,Tulio Lopes (PCB),,92165,0.52,"0,52%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,11,False,0.002759829247224944,0.24401707527750555
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,11,Kaka Menezes (REDE),,86771,0.49,"0,49%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,12,False,0.00259830894169105,0.230169105830895
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,12,Bispo Damasceno (PPL),,56129,0.32,"0,32%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,13,False,0.0016807514329462256,0.15192485670537745
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,13,Vanessa Portugal (PSTU),,53272,0.3,"0,30%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,14,False,0.0015952001698927708,0.14047998301072293
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,14,Edson André (AVANTE),,29869,0.17,"0,17%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,15,False,0.0008944104571731335,0.08055895428268665
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,15,Ana Alves (PCO),,25675,0.0,"0,00%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,16,False,0.0007688234787880479,-0.0768823478788048
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,19,→ Votos anulados,,25675,0.11,"0,11%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,17,False,0.0007688234787880479,0.03311765212119522
2018,MG,Eleições estaduais em Minas Gerais em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Minas_Gerais_em_2018,12,22,Eleitorado apto,,15695210,15.695,15.695.210,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,1,True,0.4699842629993752,-31.30342629993752
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,1,Jader Barbalho (MDB),,1383306,19.74,"19,74%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,1,True,0.1974104845876211,-0.001048458762109572
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,2,Zequinha Marinho (PSC),,1374956,19.62,"19,62%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,2,True,0.19621886281607767,-0.0018862816077658273
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,3,Flexa Ribeiro (PSDB),,1138377,16.25,"16,25%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,3,False,0.1624568643621891,0.0043135637810914895
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,4,Zé Geraldo (PT),,806854,11.21,"11,21%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,4,False,0.11514548417447798,-0.3045484174477975
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,5,Sidney Rosa (PSB),,642299,9.17,"9,17%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,5,False,0.09166197272342087,0.003802727657913063
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,6,Ursula Vidal (PSOL),,585344,8.35,"8,35%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,6,False,0.08353397056794121,-0.003397056794121611
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,7,Jarbas Vasconcelos (PV),,440597,6.29,"6,29%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,7,False,0.06287724283553464,0.002275716446535625
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,8,Coronel Osmar (PDT),,324331,4.63,"4,63%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,8,False,0.04628501566304761,0.0014984336952392208
