ano,uf,pagina,url,tabela,linha,periodo_campo,instituto,margem_erro_texto,margem_erro_pp,formato,candidato_rotulo,percentual,valor_original,contexto,fonte_pesquisa,id_rodada,formato_inferido,formato_confirmado,fonte_primaria_confirmada,publicado_em,cand_norm,candidato_pesquisa,candidato_resultado,share_voto_nominal_calculado,eleito_top2_voto_bruto,ranking_voto_bruto
2018,ES,Eleições estaduais no Espírito Santo em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Esp%C3%ADrito_Santo_em_2018,1.0,1.0,05/09 a 07/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Katrine (PSOL),1.0,1%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Senadores | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,katrine psol,Katrine (PSOL),Liu Katrine (PSOL),0.0068308418532952,False,8.0
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,1.0,1.0,14/08 a 16/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Perillo (PSDB),30.0,30%,"Senado Federal | Governador | Pesquisas de intenção de voto | Turno Único | Nota: Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,perillo psdb,Perillo (PSDB),Marconi Perillo PSDB,0.0753756543148049,False,5.0
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,1.0,1.0,14/08 a 16/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Lúcia (PSB),28.0,28%,"Senado Federal | Governador | Pesquisas de intenção de voto | Turno Único | Nota: Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,lucia psb,Lúcia (PSB),Lúcia Vânia PSB,0.0940250284232976,False,4.0
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,1.0,1.0,14/08 a 16/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Kajuru (PRP),26.0,26%,"Senado Federal | Governador | Pesquisas de intenção de voto | Turno Único | Nota: Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,kajuru prp,Kajuru (PRP),Jorge Kajuru PRP,0.2817751118296643,True,2.0
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,1.0,1.0,14/08 a 16/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Cardoso (PP),18.0,18%,"Senado Federal | Governador | Pesquisas de intenção de voto | Turno Único | Nota: Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,cardoso pp,Cardoso (PP),Vanderlan Cardoso PP,0.3129343553900053,True,1.0
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,1.0,1.0,14/08 a 16/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Bueno (PT),6.0,6%,"Senado Federal | Governador | Pesquisas de intenção de voto | Turno Único | Nota: Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,bueno pt,Bueno (PT),Luis Cesar Bueno PT,0.0184078394023979,False,8.0
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,1.0,1.0,14/08 a 16/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Magda (PCB),5.0,5%,"Senado Federal | Governador | Pesquisas de intenção de voto | Turno Único | Nota: Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,magda pcb,Magda (PCB),Magda Borges PCB,0.0037312136657622,False,10.0
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,1.0,1.0,14/08 a 16/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Wilder (DEM),6.0,6%,"Senado Federal | Governador | Pesquisas de intenção de voto | Turno Único | Nota: Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,wilder dem,Wilder (DEM),Wilder Morais DEM,0.1440862172155083,False,3.0
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,1.0,2.0,18/09 a 20/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Perillo (PSDB),29.0,29%,"Senado Federal | Governador | Pesquisas de intenção de voto | Turno Único | Nota: Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,perillo psdb,Perillo (PSDB),Marconi Perillo PSDB,0.0753756543148049,False,5.0
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,1.0,2.0,18/09 a 20/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Lúcia (PSB),26.0,26%,"Senado Federal | Governador | Pesquisas de intenção de voto | Turno Único | Nota: Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,lucia psb,Lúcia (PSB),Lúcia Vânia PSB,0.0940250284232976,False,4.0
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,1.0,2.0,18/09 a 20/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Kajuru (PRP),28.0,28%,"Senado Federal | Governador | Pesquisas de intenção de voto | Turno Único | Nota: Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,kajuru prp,Kajuru (PRP),Jorge Kajuru PRP,0.2817751118296643,True,2.0
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,1.0,2.0,18/09 a 20/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Cardoso (PP),28.0,28%,"Senado Federal | Governador | Pesquisas de intenção de voto | Turno Único | Nota: Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,cardoso pp,Cardoso (PP),Vanderlan Cardoso PP,0.3129343553900053,True,1.0
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,1.0,2.0,18/09 a 20/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Bueno (PT),2.0,2%,"Senado Federal | Governador | Pesquisas de intenção de voto | Turno Único | Nota: Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,bueno pt,Bueno (PT),Luis Cesar Bueno PT,0.0184078394023979,False,8.0
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,1.0,2.0,18/09 a 20/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Magda (PCB),3.0,3%,"Senado Federal | Governador | Pesquisas de intenção de voto | Turno Único | Nota: Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,magda pcb,Magda (PCB),Magda Borges PCB,0.0037312136657622,False,10.0
2018,GO,Eleições estaduais em Goiás em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Goi%C3%A1s_em_2018,1.0,2.0,18/09 a 20/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Wilder (DEM),6.0,6%,"Senado Federal | Governador | Pesquisas de intenção de voto | Turno Único | Nota: Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]",wikipedia,,,,,,wilder dem,Wilder (DEM),Wilder Morais DEM,0.1440862172155083,False,3.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,1.0,23/08,IBOPE,,,duas_mencoes_agregadas,Weverton (PDT),11.0,11%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,weverton pdt,Weverton (PDT),Weverton Rocha,0.175091457764982,True,2.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,1.0,23/08,IBOPE,,,duas_mencoes_agregadas,Eliziane (PPS),17.0,17%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,eliziane pps,Eliziane (PPS),Eliziane Gama,0.1349856477885077,False,3.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,1.0,23/08,IBOPE,,,duas_mencoes_agregadas,Lobão (MDB),27.0,27%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,lobao mdb,Lobão (MDB),Edison Lobão,0.0484989566092139,False,5.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,1.0,23/08,IBOPE,,,duas_mencoes_agregadas,Sarney Filho (PV),26.0,26%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,sarney filho pv,Sarney Filho (PV),Sarney Filho,0.0659969435478512,False,4.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,1.0,23/08,IBOPE,,,duas_mencoes_agregadas,Zé Reinaldo (PSDB),13.0,13%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,ze reinaldo psdb,Zé Reinaldo (PSDB),Zé Reinaldo,0.0192167810688606,False,7.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,1.0,23/08,IBOPE,,,duas_mencoes_agregadas,Almeida (PSDB),6.0,6%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,almeida psdb,Almeida (PSDB),Alexandre Almeida,0.0168300345073693,False,8.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,1.0,23/08,IBOPE,,,duas_mencoes_agregadas,Samoel (PSL),2.0,2%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,samoel psl,Samoel (PSL),Samoel de Itapecuru,0.0223508980278572,False,6.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,1.0,23/08,IBOPE,,,duas_mencoes_agregadas,Saulo Pinto (PSOL),3.0,3%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,saulo pinto psol,Saulo Pinto (PSOL),Saulo Pinto,0.0076349943259106,False,9.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,1.0,23/08,IBOPE,,,duas_mencoes_agregadas,Iêgo (PCB),1.0,1%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,iego pcb,Iêgo (PCB),Iêgo Brunno,0.0020447934861138,False,12.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,1.0,23/08,IBOPE,,,duas_mencoes_agregadas,Saulo Arcangeli (PSTU),2.0,2%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,saulo arcangeli pstu,Saulo Arcangeli (PSTU),Saulo Arcangeli,0.0031938995781731,False,11.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,1.0,23/08,IBOPE,,,duas_mencoes_agregadas,Preta Lu (PSTU),3.0,3%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,preta lu pstu,Preta Lu (PSTU),Preta Lu,0.0041555932951601,False,10.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,1.0,23/08,IBOPE,,,duas_mencoes_agregadas,B/N V1,20.0,20%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,b/n v1,B/N V1,,,,
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,1.0,23/08,IBOPE,,,duas_mencoes_agregadas,B/N V2,31.0,31%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,b/n v2,B/N V2,,,,
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,2.0,26/08,Exata,,,duas_mencoes_agregadas,Weverton (PDT),20.0,20%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,weverton pdt,Weverton (PDT),Weverton Rocha,0.175091457764982,True,2.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,2.0,26/08,Exata,,,duas_mencoes_agregadas,Eliziane (PPS),18.0,18%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,eliziane pps,Eliziane (PPS),Eliziane Gama,0.1349856477885077,False,3.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,2.0,26/08,Exata,,,duas_mencoes_agregadas,Lobão (MDB),25.0,25%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,lobao mdb,Lobão (MDB),Edison Lobão,0.0484989566092139,False,5.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,2.0,26/08,Exata,,,duas_mencoes_agregadas,Sarney Filho (PV),24.0,24%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,sarney filho pv,Sarney Filho (PV),Sarney Filho,0.0659969435478512,False,4.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,2.0,26/08,Exata,,,duas_mencoes_agregadas,Zé Reinaldo (PSDB),20.0,20%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,ze reinaldo psdb,Zé Reinaldo (PSDB),Zé Reinaldo,0.0192167810688606,False,7.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,2.0,26/08,Exata,,,duas_mencoes_agregadas,Almeida (PSDB),11.0,11%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,almeida psdb,Almeida (PSDB),Alexandre Almeida,0.0168300345073693,False,8.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,2.0,26/08,Exata,,,duas_mencoes_agregadas,Samoel (PSL),3.0,3%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,samoel psl,Samoel (PSL),Samoel de Itapecuru,0.0223508980278572,False,6.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,2.0,26/08,Exata,,,duas_mencoes_agregadas,Saulo Pinto (PSOL),2.0,2%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,saulo pinto psol,Saulo Pinto (PSOL),Saulo Pinto,0.0076349943259106,False,9.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,2.0,26/08,Exata,,,duas_mencoes_agregadas,Iêgo (PCB),1.0,1%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,iego pcb,Iêgo (PCB),Iêgo Brunno,0.0020447934861138,False,12.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,2.0,26/08,Exata,,,duas_mencoes_agregadas,Saulo Arcangeli (PSTU),1.0,1%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,saulo arcangeli pstu,Saulo Arcangeli (PSTU),Saulo Arcangeli,0.0031938995781731,False,11.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,2.0,26/08,Exata,,,duas_mencoes_agregadas,Preta Lu (PSTU),4.0,4%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,preta lu pstu,Preta Lu (PSTU),Preta Lu,0.0041555932951601,False,10.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,2.0,26/08,Exata,,,duas_mencoes_agregadas,B/N V1,43.0,43%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,b/n v1,B/N V1,,,,
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,2.0,26/08,Exata,,,duas_mencoes_agregadas,B/N V2,43.0,43%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,b/n v2,B/N V2,,,,
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,3.0,16/09,Exata,,,duas_mencoes_agregadas,Weverton (PDT),25.0,25%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,weverton pdt,Weverton (PDT),Weverton Rocha,0.175091457764982,True,2.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,3.0,16/09,Exata,,,duas_mencoes_agregadas,Eliziane (PPS),27.0,27%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,eliziane pps,Eliziane (PPS),Eliziane Gama,0.1349856477885077,False,3.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,3.0,16/09,Exata,,,duas_mencoes_agregadas,Lobão (MDB),24.0,24%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,lobao mdb,Lobão (MDB),Edison Lobão,0.0484989566092139,False,5.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,3.0,16/09,Exata,,,duas_mencoes_agregadas,Sarney Filho (PV),22.0,22%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,sarney filho pv,Sarney Filho (PV),Sarney Filho,0.0659969435478512,False,4.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,3.0,16/09,Exata,,,duas_mencoes_agregadas,Zé Reinaldo (PSDB),18.0,18%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,ze reinaldo psdb,Zé Reinaldo (PSDB),Zé Reinaldo,0.0192167810688606,False,7.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,3.0,16/09,Exata,,,duas_mencoes_agregadas,Almeida (PSDB),10.0,10%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,almeida psdb,Almeida (PSDB),Alexandre Almeida,0.0168300345073693,False,8.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,3.0,16/09,Exata,,,duas_mencoes_agregadas,Samoel (PSL),2.0,2%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,samoel psl,Samoel (PSL),Samoel de Itapecuru,0.0223508980278572,False,6.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,3.0,16/09,Exata,,,duas_mencoes_agregadas,Saulo Pinto (PSOL),1.0,1%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,saulo pinto psol,Saulo Pinto (PSOL),Saulo Pinto,0.0076349943259106,False,9.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,3.0,16/09,Exata,,,duas_mencoes_agregadas,Iêgo (PCB),1.0,1%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,iego pcb,Iêgo (PCB),Iêgo Brunno,0.0020447934861138,False,12.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,3.0,16/09,Exata,,,duas_mencoes_agregadas,Saulo Arcangeli (PSTU),1.0,1%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,saulo arcangeli pstu,Saulo Arcangeli (PSTU),Saulo Arcangeli,0.0031938995781731,False,11.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,3.0,16/09,Exata,,,duas_mencoes_agregadas,Preta Lu (PSTU),3.0,3%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,preta lu pstu,Preta Lu (PSTU),Preta Lu,0.0041555932951601,False,10.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,3.0,16/09,Exata,,,duas_mencoes_agregadas,B/N V1,32.0,32%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,b/n v1,B/N V1,,,,
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,3.0,16/09,Exata,,,duas_mencoes_agregadas,B/N V2,32.0,32%,Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,b/n v2,B/N V2,,,,
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,4.0,19/09,Data Ilha,,,nao_identificado,Weverton (PDT),13.43,"13,43%",Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,weverton pdt,Weverton (PDT),Weverton Rocha,0.175091457764982,True,2.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,4.0,19/09,Data Ilha,,,nao_identificado,Eliziane (PPS),14.72,"14,72%",Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,eliziane pps,Eliziane (PPS),Eliziane Gama,0.1349856477885077,False,3.0
2018,MA,Eleições estaduais no Maranhão em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Maranh%C3%A3o_em_2018,1.0,4.0,19/09,Data Ilha,,,nao_identificado,Lobão (MDB),7.96,"7,96%",Para senador | Para governador | Pesquisas | Plano de mídia | Para senador[editar | editar código],wikipedia,,,,,,lobao mdb,Lobão (MDB),Edison Lobão,0.0484989566092139,False,5.0
